Meter ID,Timestamp,Province,City,Latitude,Longitude,Customer Type,Energy Consumption (kWh),Solar Generation (kWh),Voltage (kV),Frequency (Hz),Power Factor,Fraud,Load Shedding
11,2024-02-07 09:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,43.65,6.67,237.7,49.83,1.0,0,0
11,2024-02-07 10:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,8.54,3.18,243.5,49.58,0.87,0,1
11,2024-02-07 11:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,8.54,2.8,243.5,50.67,0.99,0,1
11,2024-02-07 12:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,29.87,13.1,218.0,49.42,0.95,0,0
11,2024-02-07 13:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,37.42,15.52,215.2,49.53,0.93,0,0
11,2024-02-07 14:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,14.15,1.46,221.5,50.48,0.88,0,0
11,2024-02-07 15:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,13.42,3.63,215.3,50.69,0.99,0,0
11,2024-02-07 16:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,15.85,3.09,242.4,49.88,0.91,0,0
11,2024-02-07 17:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,23.02,2.3,228.0,49.84,0.88,0,1
11,2024-02-07 18:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,49.08,0.75,243.7,50.37,0.9,0,0
11,2024-02-07 19:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,39.56,8.05,231.7,50.05,0.85,0,0
11,2024-02-07 20:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,46.28,22.07,226.2,49.64,0.85,0,0
11,2024-02-07 21:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,43.37,14.78,215.1,50.13,0.86,0,0
11,2024-02-07 22:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,21.43,4.19,232.4,49.74,0.99,0,0
11,2024-02-07 23:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,30.94,3.57,244.7,50.24,0.93,0,0
11,2024-02-08 00:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,30.39,3.27,244.6,49.71,0.91,1,0
11,2024-02-08 01:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,20.23,6.32,243.9,50.69,0.89,0,0
11,2024-02-08 02:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,41.5,6.75,231.6,49.64,0.85,0,0
11,2024-02-08 03:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,48.86,23.75,226.4,50.45,0.87,0,0
11,2024-02-08 04:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,24.04,5.85,234.2,49.46,0.91,0,0
11,2024-02-08 05:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,32.63,10.51,241.6,50.43,0.89,0,0
11,2024-02-08 06:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,32.14,12.04,238.2,50.17,0.88,0,0
11,2024-02-08 07:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,12.58,2.05,237.6,50.45,0.88,0,1
11,2024-02-08 08:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,41.27,14.71,228.6,49.76,0.91,0,0
11,2024-02-08 09:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,15.78,3.24,243.3,49.78,0.95,0,0
11,2024-02-08 10:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,41.54,10.08,238.5,50.52,0.89,0,0
11,2024-02-08 11:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,23.6,9.82,234.3,49.58,0.86,0,0
11,2024-02-08 12:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,40.5,7.42,220.9,50.1,0.94,0,0
11,2024-02-08 13:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,39.57,16.02,218.4,49.63,0.96,0,0
11,2024-02-08 14:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,22.12,10.27,225.7,50.17,0.94,0,1
11,2024-02-08 15:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,28.31,9.66,232.9,50.57,0.89,0,0
11,2024-02-08 16:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,38.01,12.09,232.8,49.75,1.0,0,0
11,2024-02-08 17:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,23.19,2.69,225.1,50.33,0.89,0,0
11,2024-02-08 18:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,12.36,1.27,238.8,49.69,0.88,0,0
11,2024-02-08 19:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,18.25,1.84,219.7,50.43,0.94,0,0
11,2024-02-08 20:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,23.02,1.34,230.0,49.48,0.99,0,1
11,2024-02-08 21:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,45.11,14.75,223.1,50.08,0.98,0,0
11,2024-02-08 22:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,28.83,8.9,239.0,49.47,0.93,0,0
11,2024-02-08 23:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,17.23,0.72,217.6,49.55,0.92,0,0
11,2024-02-09 00:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,16.87,4.67,244.6,50.29,0.87,0,1
11,2024-02-09 01:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,18.31,5.39,226.8,49.32,0.94,0,1
11,2024-02-09 02:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,16.63,3.42,240.3,50.12,0.93,0,0
11,2024-02-09 03:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,12.35,5.03,223.8,49.83,0.91,0,1
11,2024-02-09 04:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,11.83,3.64,244.1,49.42,0.95,0,0
11,2024-02-09 05:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,33.07,0.58,225.7,50.4,0.88,0,0
11,2024-02-09 06:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,17.65,6.1,231.6,50.4,1.0,1,1
11,2024-02-09 07:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,28.21,7.52,231.3,49.66,0.88,0,1
11,2024-02-09 08:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,49.29,20.23,242.7,49.6,0.96,0,0
11,2024-02-09 09:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,43.81,8.15,237.9,49.4,0.94,0,0
11,2024-02-09 10:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,44.71,6.8,217.8,50.06,0.85,0,0
11,2024-02-09 11:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,19.48,1.51,225.1,50.58,1.0,0,0
11,2024-02-09 12:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,42.67,2.94,219.1,50.62,0.96,0,0
11,2024-02-09 13:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,17.6,8.75,239.8,50.68,0.85,0,0
11,2024-02-09 14:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,21.65,0.62,235.2,50.5,0.89,0,0
11,2024-02-09 15:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,12.08,1.34,244.3,50.0,0.88,0,0
11,2024-02-09 16:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,41.05,2.82,216.5,49.81,0.99,0,0
11,2024-02-09 17:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,35.51,5.09,226.6,50.64,0.93,0,0
11,2024-02-09 18:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,20.97,1.97,224.6,50.49,0.96,0,1
11,2024-02-09 19:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,22.73,1.72,232.6,50.62,0.86,0,1
11,2024-02-09 20:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,17.15,5.86,216.5,49.84,0.94,0,1
11,2024-02-09 21:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,23.58,11.12,231.6,50.49,1.0,0,1
11,2024-02-09 22:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,10.58,2.84,235.4,50.13,0.95,0,0
11,2024-02-09 23:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,16.91,6.56,234.8,49.45,0.87,0,1
11,2024-02-10 00:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,11.95,3.35,216.8,49.7,0.94,0,0
11,2024-02-10 01:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,9.3,1.46,231.5,49.9,0.99,0,1
11,2024-02-10 02:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,21.53,4.17,237.4,49.63,0.96,0,1
11,2024-02-10 03:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,25.04,7.07,231.7,49.58,0.94,0,0
11,2024-02-10 04:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,15.34,6.32,237.8,50.6,0.92,0,0
11,2024-02-10 05:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,12.54,4.71,223.3,49.46,0.86,0,0
11,2024-02-10 06:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,58.98,12.71,238.6,50.42,0.99,0,0
11,2024-02-10 07:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,40.21,1.69,234.4,49.45,0.98,0,0
11,2024-02-10 08:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,51.37,0.59,218.4,49.33,0.88,0,0
11,2024-02-10 09:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,13.46,2.92,219.7,49.7,0.89,0,0
11,2024-02-10 10:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,16.53,0.57,227.3,50.43,0.93,0,0
11,2024-02-10 11:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,26.31,11.9,240.1,50.65,0.88,0,0
11,2024-02-10 12:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,14.01,1.27,235.7,50.64,0.94,0,0
11,2024-02-10 13:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,11.57,5.12,241.0,49.74,0.93,0,1
11,2024-02-10 14:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,25.71,2.83,218.4,50.57,0.9,0,1
11,2024-02-10 15:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,42.68,21.1,232.2,50.08,0.94,0,0
11,2024-02-10 16:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,27.21,6.72,242.8,49.5,0.93,0,1
11,2024-02-10 17:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,8.3,2.23,219.6,49.78,0.9,0,1
11,2024-02-10 18:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,44.7,11.67,232.9,49.65,0.97,0,0
11,2024-02-10 19:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,25.71,6.76,220.5,50.47,0.96,0,0
11,2024-02-10 20:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,26.72,12.62,243.7,49.87,0.86,0,0
11,2024-02-10 21:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,24.4,1.22,218.0,50.61,0.97,0,0
11,2024-02-10 22:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,38.53,4.88,235.7,50.17,0.94,0,0
11,2024-02-10 23:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,22.9,3.28,217.5,49.58,0.86,0,0
11,2024-02-11 00:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,21.36,10.04,239.2,50.02,0.95,0,0
11,2024-02-11 01:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,11.48,4.48,228.4,49.58,0.86,1,1
11,2024-02-11 02:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,8.74,4.02,239.7,49.64,1.0,0,1
11,2024-02-11 03:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,17.97,6.7,220.2,50.13,0.91,0,1
11,2024-02-11 04:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,13.78,6.5,233.6,49.51,0.92,0,0
11,2024-02-11 05:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,42.18,3.36,242.8,50.0,0.95,0,0
11,2024-02-11 06:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,48.14,21.63,234.1,49.77,0.94,0,0
11,2024-02-11 07:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,42.66,7.25,231.5,49.9,0.88,0,0
11,2024-02-11 08:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,37.24,17.01,228.7,50.53,0.99,0,0
11,2024-02-11 09:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,33.37,2.33,233.3,50.08,0.88,0,0
11,2024-02-11 10:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,42.07,0.63,230.6,49.54,0.85,0,0
11,2024-02-11 11:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,32.4,5.91,221.4,49.76,0.93,0,0
11,2024-02-11 12:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,35.45,4.53,231.9,50.26,0.98,0,0
11,2024-02-11 13:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,33.34,3.55,231.8,50.34,0.97,0,0
11,2024-02-11 14:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,22.44,9.76,221.4,50.29,0.88,1,1
11,2024-02-11 15:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,35.64,11.0,228.2,49.79,0.89,0,0
11,2024-02-11 16:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,11.59,2.36,234.2,50.43,0.85,0,1
11,2024-02-11 17:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,64.54,5.88,226.1,50.42,0.92,0,0
11,2024-02-11 18:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,6.74,0.93,222.5,49.82,0.96,0,1
11,2024-02-11 19:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,40.43,4.3,231.1,50.38,0.87,0,0
11,2024-02-11 20:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,56.38,3.89,233.5,49.81,0.94,0,0
11,2024-02-11 21:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,19.35,2.73,243.6,50.33,0.99,0,0
11,2024-02-11 22:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,41.3,20.49,223.1,49.42,0.98,0,0
11,2024-02-11 23:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,26.4,12.64,242.5,50.51,0.95,0,0
11,2024-02-12 00:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,19.17,6.08,215.0,50.4,0.96,0,1
11,2024-02-12 01:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,19.78,6.51,237.0,49.33,0.86,0,0
11,2024-02-12 02:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,18.75,0.18,229.7,49.32,1.0,0,0
11,2024-02-12 03:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,42.29,5.39,219.0,50.52,0.9,0,0
11,2024-02-12 04:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,7.71,3.06,215.2,50.24,0.99,0,1
11,2024-02-12 05:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,43.59,21.22,219.1,50.6,0.94,0,0
11,2024-02-12 06:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,22.14,5.06,232.1,50.53,0.98,0,0
11,2024-02-12 07:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,7.13,0.52,228.0,49.82,0.99,0,1
11,2024-02-12 08:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,16.36,4.65,220.7,50.12,0.88,0,0
11,2024-02-12 09:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,10.13,4.69,219.1,49.44,0.89,0,1
11,2024-02-12 10:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,26.64,10.37,239.9,50.65,0.99,0,0
11,2024-02-12 11:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,38.64,9.25,241.6,50.36,0.91,0,0
11,2024-02-12 12:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,24.96,9.13,224.5,49.62,0.86,0,0
11,2024-02-12 13:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,24.49,1.37,231.0,49.86,0.92,0,0
11,2024-02-12 14:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,12.6,5.22,233.5,50.68,0.96,0,0
11,2024-02-12 15:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,25.12,6.16,233.6,49.65,0.94,0,0
11,2024-02-12 16:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,14.97,3.65,227.2,50.04,0.92,0,0
11,2024-02-12 17:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,34.3,11.87,216.9,50.44,0.99,1,1
11,2024-02-12 18:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,25.92,11.07,237.5,50.57,0.94,0,0
11,2024-02-12 19:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,51.98,4.44,217.3,50.43,0.9,0,0
11,2024-02-12 20:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,49.64,22.86,221.1,49.42,1.0,0,0
11,2024-02-12 21:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,42.72,0.24,231.8,50.22,0.88,0,0
11,2024-02-12 22:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,48.77,17.52,229.2,49.66,0.99,0,0
11,2024-02-12 23:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,23.61,7.33,236.1,50.46,0.87,0,0
11,2024-02-13 00:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,28.51,2.99,220.0,50.37,0.97,0,0
11,2024-02-13 01:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,22.47,2.28,225.4,49.81,0.86,0,0
11,2024-02-13 02:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,18.63,2.68,237.3,50.02,0.86,0,0
11,2024-02-13 03:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,7.44,1.0,225.6,50.29,0.92,0,1
11,2024-02-13 04:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,4.46,1.46,243.5,50.22,0.96,1,1
11,2024-02-13 05:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,36.96,9.82,216.3,49.42,0.93,0,0
11,2024-02-13 06:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,24.96,3.72,227.0,49.84,0.88,0,1
11,2024-02-13 07:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,40.45,17.76,226.0,50.2,0.91,0,1
11,2024-02-13 08:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,58.29,25.01,244.9,50.46,0.92,0,0
11,2024-02-13 09:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,15.2,2.05,228.0,49.37,0.89,1,0
11,2024-02-13 10:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,14.78,5.09,239.8,49.44,0.99,0,0
11,2024-02-13 11:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,25.55,8.1,238.5,49.41,0.91,0,1
11,2024-02-13 12:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,9.39,1.72,227.2,50.25,0.95,0,1
11,2024-02-13 13:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,39.96,6.03,216.9,50.1,0.96,0,0
11,2024-02-13 14:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,24.69,6.91,219.1,50.06,0.88,0,0
11,2024-02-13 15:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,48.6,21.44,243.7,50.27,0.99,0,0
11,2024-02-13 16:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,17.19,6.18,232.8,49.89,0.9,0,0
11,2024-02-13 17:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,63.95,13.78,244.3,50.52,0.95,0,0
11,2024-02-13 18:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,34.69,15.98,224.5,49.74,0.85,0,0
11,2024-02-13 19:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,41.39,6.12,227.7,49.31,0.89,0,0
11,2024-02-13 20:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,30.81,1.47,228.8,50.59,0.86,0,1
11,2024-02-13 21:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,37.99,16.46,234.9,49.61,0.95,0,0
11,2024-02-13 22:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,14.4,1.14,220.1,49.64,0.95,0,1
11,2024-02-13 23:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,5.05,2.22,225.2,49.47,0.86,0,1
11,2024-02-14 00:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,26.55,8.87,223.1,49.3,0.93,0,0
11,2024-02-14 01:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,14.87,7.08,227.1,50.08,0.96,0,1
11,2024-02-14 02:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,10.43,4.12,234.8,50.17,0.99,0,0
11,2024-02-14 03:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,13.81,4.44,217.4,50.07,0.87,0,0
11,2024-02-14 04:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,25.64,9.69,221.2,50.5,0.97,0,0
11,2024-02-14 05:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,23.29,3.48,219.9,49.35,0.99,0,0
11,2024-02-14 06:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,46.84,14.82,222.4,50.26,0.85,0,0
11,2024-02-14 07:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,43.31,5.54,231.1,50.22,0.85,1,0
11,2024-02-14 08:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,32.09,12.65,227.5,50.15,0.89,0,0
11,2024-02-14 09:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,29.9,12.28,242.0,49.78,0.91,0,0
11,2024-02-14 10:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,44.25,19.14,215.6,49.53,0.98,0,0
11,2024-02-14 11:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,35.64,1.97,240.9,49.44,0.88,0,0
11,2024-02-14 12:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,11.56,4.29,227.7,50.08,0.92,0,1
11,2024-02-14 13:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,14.85,5.88,221.6,49.91,0.89,0,0
11,2024-02-14 14:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,12.02,2.44,243.1,49.66,0.89,0,0
11,2024-02-14 15:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,11.01,0.09,216.0,49.34,0.89,0,1
11,2024-02-14 16:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,12.68,0.05,215.5,50.17,0.95,1,0
11,2024-02-14 17:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,40.22,15.05,227.5,50.68,0.92,0,0
11,2024-02-14 18:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,54.11,13.91,234.5,49.93,0.91,0,0
11,2024-02-14 19:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,28.19,6.07,218.5,50.09,0.98,0,0
11,2024-02-14 20:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,10.78,4.56,227.9,49.83,0.89,0,1
11,2024-02-14 21:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,46.03,18.91,218.0,49.54,0.86,0,0
11,2024-02-14 22:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,8.54,2.21,237.2,50.19,0.99,0,1
11,2024-02-14 23:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,16.91,6.32,227.6,49.89,0.88,0,0
11,2024-02-15 00:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,24.35,10.55,244.4,49.55,0.91,0,1
11,2024-02-15 01:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,29.03,9.84,228.4,50.52,0.88,0,0
11,2024-02-15 02:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,10.05,0.42,243.0,50.63,0.93,0,0
11,2024-02-15 03:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,29.03,6.34,230.0,50.65,0.91,0,0
11,2024-02-15 04:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,12.58,0.55,232.3,49.97,0.94,0,1
11,2024-02-15 05:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,20.85,0.93,218.3,49.61,0.98,0,1
11,2024-02-15 06:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,32.8,4.56,225.8,49.42,0.91,0,0
11,2024-02-15 07:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,64.49,28.35,241.5,50.17,0.93,0,0
11,2024-02-15 08:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,34.33,6.42,215.7,50.3,0.94,0,0
11,2024-02-15 09:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,11.03,2.97,226.0,50.51,0.99,0,1
11,2024-02-15 10:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,33.13,8.88,217.1,49.83,0.87,0,0
11,2024-02-15 11:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,10.9,4.71,219.2,49.52,1.0,0,1
11,2024-02-15 12:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,11.26,1.06,217.1,50.63,0.9,1,0
11,2024-02-15 13:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,45.06,0.61,236.8,49.83,0.98,0,0
11,2024-02-15 14:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,19.3,5.12,235.8,49.66,1.0,0,0
11,2024-02-15 15:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,25.43,5.19,241.0,50.62,0.99,0,0
11,2024-02-15 16:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,18.7,5.26,216.9,50.49,0.86,0,0
11,2024-02-15 17:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,58.41,22.85,242.5,49.76,0.94,0,0
11,2024-02-15 18:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,59.71,22.93,226.7,50.25,0.9,0,0
11,2024-02-15 19:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,52.07,24.9,215.0,50.61,0.86,0,0
11,2024-02-15 20:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,34.74,5.1,237.4,49.85,0.86,0,0
11,2024-02-15 21:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,36.1,14.88,233.1,50.57,0.99,1,0
11,2024-02-15 22:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,27.24,11.57,235.0,49.81,0.98,0,0
11,2024-02-15 23:00:00,Western Cape,Cape Town,-33.9249,18.4241,Commercial,21.57,3.86,241.5,49.98,0.97,0,1
